dialog_act,utterance
request,"whats the phone number
"
request,"whats their address
"
request,"whats the phone number
"
request,"what is the address
"
request,"what type of food is it
"
request,"price range
"
request,"address
"
request,"phone number
"
request,"and the phone number
"
request,"and what is the post code
"
request,"address
"
request,"address
"
request,"what is the address and post code
"
request,"can i have the phone number
"
request,"and the address
"
request,"address
"
request,"phone number
"
request,"whats the phone number
"
request,"whats the telephone number
"
request,"and the price code
"
request,"what is the address and post code
"
request,"what is the phone number
"
request,"okay can i have the phone number
"
request,"and the address
"
request,"could i have the phone number and type of food
"
request,"breath what type of food is it
"
request,"can i have the phone number
"
request,"what is the phone number and address
"
request,"whats their address
"
request,"expensive price range
"
request,"what food is available
"
request,"what type of food
"
request,"may i have the phone number
"
request,"and for good luck what is the post code
"
request,"whats the phone number
"
request,"the address
"
request,"phone number
"
request,"can you give me the address
"
request,"whats the phone number
"
request,"could i get their address and phone number
"
request,"address and post code
"
request,"expensive price range
"
request,"what is the phone number
"
request,"what is the address
"
request,"phone number and post code
"
request,"the address phone number and postcode
"
request,"the address
"
request,"phone number
"
request,"can you give me the phone number
"
request,"whats their phone number
"
request,"the phone number
"
request,"whats the price range
"
request,"okay the address
"
request,"and whats their address
"
request,"phone number
"
request,"whats the address
"
request,"whats the phone number
"
request,"whats the post code
"
request,"may i have the address and phone number please
"
request,"address
"
request,"post code
"
request,"whats the post code
"
request,"whats the address
"
request,"phone number
"
request,"can i have the phone number
"
request,"address
"
request,"phone number
"
request,"the address
"
request,"and the phone number
"
request,"what is the phone number
"
request,"phone number
"
request,"phone number
"
request,"phone number
"
request,"phone number
"
request,"phone number
"
request,"noise address and the post code of the venue
"
request,"can i have the address of the venue
"
request,"what is the phone number
"
request,"and the post code
"
request,"address
"
request,"phone number
"
request,"what is the address
"
request,"whats its price range
"
request,"address
"
request,"phone number
"
request,"address
"
request,"phone number
"
request,"what is the address
"
request,"what is the price range
"
request,"what is the phone number
"
request,"what is the address
"
request,"type of food do they serve
"
request,"can i get the address phone number and post code please
"
request,"what is the phone number
"
request,"whats the phone number
"
request,"what type of food do they serve
"
request,"can i have the phone number
"
request,"whats its address
"
request,"what is its address
"
request,"can i have its post code
"
request,"phone number
"
request,"phone number
"
request,"phone number
"
request,"whats the address phone number and post code
"
request,"post code
"
request,"address
"
request,"phone number
"
request,"price range
"
request,"can i get the phone number
"
request,"what is the phone number
"
request,"what is the address
"
